Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,United Kingdom,GBR,1780673302342.44,1834883666989.98,1888943085066.05,1937153595133.16,1984443139016.37,2016689090208.94,2043677283669.29,2075856475277.2,2117140347091.72,1911592318319.9
"Services, value added (constant LCU)",NV.SRV.TOTL.KN,United Kingdom,GBR,1207830000000,1244600869000,1281269351000,1313970521000,1346047000000,1367919416000,1386225497000,1408052630000,1436055464000,1296632317000
"Services, value added (current LCU)",NV.SRV.TOTL.CN,United Kingdom,GBR,1159586000000,1198706000000,1240281000000,1301633000000,1346047000000,1409768000000,1456303000000,1509872000000,1572441000000,1537355000000
"Services, value added (current US$)",NV.SRV.TOTL.CD,United Kingdom,GBR,1857891574462.1,1893549801356.31,1938967388966.49,2141796190990.62,2056460617828.24,1903459897022.28,1874320083334.24,2014420900121.91,2007085091099.82,1970969018354.87
"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,United Kingdom,GBR,75472.0753670919,76665.1091697286,77540.7720898159,77907.6721778211,78040.8152643836,77952.6462711526,77935.8938858184,77951.2210115911,78559.314117663,..
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,United Kingdom,GBR,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,..
SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,United Kingdom,GBR,4.865139,4.976868,4.921036,5.722713,5.766603,5.496077,5.435838,5.339829,5.697177,..
"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,United Kingdom,GBR,0.2084837,0.191281,0.1956168,0.3069713,0.3213951,0.2739495,0.2930487,0.2840982,0.2878836,..
"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,United Kingdom,GBR,16.5732,17.05898,16.65655,19.09314,19.38812,18.67354,18.64967,17.85365,18.68754,..
"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,United Kingdom,GBR,0.9347487,0.9842589,0.9322362,0.9022391,0.8827925,0.6346312,0.8638234,0.9019911,0.9538649,..
"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,United Kingdom,GBR,0.0290764,0.0276383,0.0258398,0.0332365,0.0318467,0.0401865,0.0359399,0.0282821,0.0663787,..
"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,United Kingdom,GBR,3.211788,3.399374,3.183203,3.04756,3.011401,2.134678,2.990922,3.064476,3.085244,..
"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,United Kingdom,GBR,15.3599996566772,14.9499998092651,14.3500003814697,13.0799999237061,12.3999996185303,11.4899997711182,10.3999996185303,11.2200002670288,10.5699996948242,..
"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,United Kingdom,GBR,13.1400003433228,12.8199996948242,12.1499996185303,10.6800003051758,9.75,10.3000001907349,10.2200002670288,9.71000003814697,10.4799995422363,..
"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,United Kingdom,GBR,14.2399997711182,13.8800001144409,13.2399997711182,11.8599996566772,11.0500001907349,10.8900003433228,10.3100004196167,10.4499998092651,10.5200004577637,..
"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,United Kingdom,GBR,21.430144425929,21.1682731273402,20.7687195392113,20.9015247876133,21.1915139540478,21.3906743990138,21.5342638833672,21.5675858787304,22.618971721185,..
Social contributions (current LCU),GC.REV.SOCL.CN,United Kingdom,GBR,123587000000,126411000000,129375000000,133103000000,140074000000,149053000000,158164000000,163624000000,177392000000,..
Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,United Kingdom,GBR,..,..,..,92.39,133.3,..,..,..,..,..
Start-up procedures to register a business (number),IC.REG.PROC,United Kingdom,GBR,6,6,6,6,4,4,4,4,4,..
"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,United Kingdom,GBR,6,6,6,6,4,4,4,4,4,..
"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,United Kingdom,GBR,6,6,6,6,4,4,4,4,4,..
Statistical Capacity score (Overall average),IQ.SCI.OVRL,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,United Kingdom,GBR,..,..,..,..,..,82.0066666666667,83.1416666666667,83.3045833333333,83.1533333333333,..
Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,United Kingdom,GBR,60,60,60,60,80,100,100,100,100,..
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,United Kingdom,GBR,..,..,..,..,..,84.9666666666667,86.7666666666667,86.8,86.8,..
Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,United Kingdom,GBR,55.60625,58.7125,58.30625,58.9375,63.09375,69.55,74.55,74.78125,74.025,..
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,United Kingdom,GBR,..,..,..,..,..,65.5166666666667,64.3916666666667,64.9416666666667,64.9416666666667,..
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,United Kingdom,GBR,..,..,..,..,..,90,90,90,90,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,United Kingdom,GBR,114.101526056159,91.3594012076056,60.1833232329845,76.8879716005355,..,..,..,..,..,75.2009491136287
"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,United Kingdom,GBR,3034966000000,2470374000000,1675053000000,2357017000000,..,..,..,..,..,2036249020000
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,United Kingdom,GBR,103.503297803771,75.0499419723928,42.4398763730807,66.0063650736153,..,..,..,..,..,50.332471439142
Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,United Kingdom,GBR,..,..,7,7,7,7,7,7,7,..
Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,United Kingdom,GBR,57.0357817238276,57.0133700895934,57.0157501995156,56.7089402685969,57.1824169009147,56.16227658762,55.0831092515495,55.1273615585909,54.6943869184448,..
Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,United Kingdom,GBR,394784000000,413632000000,407938000000,417109000000,424142000000,422105000000,424444000000,437343000000,446601000000,..
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,United Kingdom,GBR,8.3,8.2,8.8,8.6,8.8,8.5,8.2,8.1,7.9,..
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,United Kingdom,GBR,3.9,3.7,3.8,4,4.4,4.1,4.1,4.1,4,..
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,United Kingdom,GBR,12.8,13,14,13.4,13.4,13,12.5,12.2,11.8,..
Surface area (sq. km),AG.SRF.TOTL.K2,United Kingdom,GBR,243610,243610,243610,243610,243610,243610,243610,243610,..,..
"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,United Kingdom,GBR,..,21.45,..,..,..,..,22.75,..,..,..
"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,United Kingdom,GBR,..,43.35,..,..,..,..,49.43,..,..,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,United Kingdom,GBR,90.9503796,91.12421,91.15373,91.18325,91.21277,91.24229,91.27181,91.3491128,91.4264156,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,United Kingdom,GBR,86.2193792,86.548595,86.6324312,86.7162674,86.8001036,86.8839398,86.967776,87.1876336,87.4074912,..
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,United Kingdom,GBR,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,..
"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,United Kingdom,GBR,1.51,1.5,1.47,2.07,2.03,1.75,1.87,1.81,1.79,..
"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,United Kingdom,GBR,5.84,5.6,5.38,5.72,5.69,5.32,5.16,5.24,5.87,..
"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,United Kingdom,GBR,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,..
"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,United Kingdom,GBR,1.73,1.67,1.62,2.27,2.26,2.12,2.08,1.98,2.01,..
"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,United Kingdom,GBR,1.4,1.19,1.33,1.69,1.69,2.1,1.84,1.59,1.64,..
"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,United Kingdom,GBR,5.61,5.76,5.71,5.71,5.72,5.69,5.62,5.6,6.16,..
"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,United Kingdom,GBR,4.21,4.2,4.19,4.18,4.19,4.13,4.14,4.12,4.1,..
"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,United Kingdom,GBR,10.39,10.42,10.24,10.26,10.28,10.31,10.03,9.99,12.26,..
"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,United Kingdom,GBR,3,2.84,2.95,3.07,3.09,3.29,3.27,3.11,3.08,..
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,United Kingdom,GBR,3.42,3.36,3.39,3.42,3.43,3.39,3.47,3.42,3.39,..
"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,United Kingdom,GBR,2.44,2.15,2.4,2.58,2.61,3.21,3.05,2.62,2.72,..
Tax payments (number),IC.TAX.PAYM,United Kingdom,GBR,8,8,8,8,8,8,8,8,9,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,United Kingdom,GBR,25.8381065222773,25.0789533640618,25.0962177925965,24.8771878596335,25.0033209334454,25.415949771195,25.6570007980638,25.6203216745604,25.3278606105997,..
Tax revenue (current LCU),GC.TAX.TOTL.CN,United Kingdom,GBR,428949000000,429294000000,446797000000,463464000000,479974000000,506975000000,530781000000,548734000000,561718000000,..
Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,United Kingdom,GBR,189277835000,192031918000,195301748000,200240719000,207569000000,212435767000,216051615000,217124366000,217390679000,197495075000
Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,United Kingdom,GBR,178267000000,182105000000,191541000000,201775000000,207569000000,217346000000,224747000000,231545000000,237471000000,205262000000
Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,United Kingdom,GBR,285619830960.908,287664270117.936,299441620608.58,332014420683.198,317119293740.85,293459203768.424,289248711066.027,308898975600.484,303111216044.713,263156553070.408
Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,United Kingdom,GBR,0,0,0,0,0,0,0,0,0,..
Taxes on exports (current LCU),GC.TAX.EXPT.CN,United Kingdom,GBR,0,0,0,0,0,0,0,0,0,..
Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,United Kingdom,GBR,33.5703150874723,33.2701466244231,33.4264414093352,34.3838821626545,34.1786801938302,33.8930243838734,33.3652835490881,33.410091780607,33.2339192769763,..
Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,United Kingdom,GBR,13.1672859267784,13.0827151836012,13.201151068555,13.2931188561215,13.2920854555927,13.3741780977454,13.3755934989791,13.3540421756507,13.2444849158071,..
Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,United Kingdom,GBR,193599000000,198680000000,208224000000,218960000000,225918000000,236171000000,245060000000,253468000000,260641000000,..
"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,United Kingdom,GBR,35.4121835209824,33.2217518570864,32.6337385139951,32.7969095962689,32.7847126511556,33.3604568227057,33.2876772011611,33.2190963768871,32.7912100803048,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,United Kingdom,GBR,47.6096225891656,46.2133176797253,45.4985149855527,45.0636942675159,45.1491122435799,45.8523595838059,46.0623119516335,45.9273527793066,45.7825812952407,..
"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,United Kingdom,GBR,204221000000,198391000000,203286000000,208854000000,216704000000,232460000000,244490000000,252019000000,257169000000,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,United Kingdom,GBR,0,0,0,0,0,0,0,0,0.00395276068456715,..
Taxes on international trade (current LCU),GC.TAX.INTT.CN,United Kingdom,GBR,0,0,0,0,0,0,0,0,31000000,..
"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Technicians in R&D (per million people),SP.POP.TECH.RD.P6,United Kingdom,GBR,1155.52380371094,1077.23046875,1207.31628417969,1248.42553710938,..,..,..,..,..,..
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,United Kingdom,GBR,-33082072963.2128,-31841385373.6453,-24299043573.5566,-13113852669.1156,0,1149332811.13721,-5148737236.50305,-1792522924.69812,-2163387214.38611,-830531536.404541
Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,United Kingdom,GBR,..,..,..,..,..,22.2620645199521,28.8252338951318,28.8252338951318,..,..
Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,United Kingdom,GBR,..,..,..,..,..,28.24,28.683437277978,28.683437277978,..,..
"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,United Kingdom,GBR,43.5094909667969,43.7521896362305,44.1463890075684,44.3397598266602,44.3972396850586,44.7712097167969,45.1520805358887,45.4705505371094,..,..
Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,United Kingdom,GBR,2.06410360480752,2.29898866342936,2.27839344020309,2.04195972902599,2.13285465471026,2.29607986199738,2.29607987081077,2.29607987061448,..,..
Time required to build a warehouse (days),IC.WRH.DURS,United Kingdom,GBR,86,86,86,86,86,86,86,86,86,..
Time required to enforce a contract (days),IC.LGL.DURS,United Kingdom,GBR,399,437,437,437,437,437,437,437,437,..
Time required to get electricity (days),IC.ELC.TIME,United Kingdom,GBR,108,104,79,79,79,79,79,50,46,..
Time required to obtain an operating license (days),IC.FRM.DURS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Time required to register property (days),IC.PRP.DURS,United Kingdom,GBR,28.5,28.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,..
Time required to start a business (days),IC.REG.DURS,United Kingdom,GBR,11.5,11.5,11.5,6,4.5,4.5,4.5,4.5,4.5,..
"Time required to start a business, female (days)",IC.REG.DURS.FE,United Kingdom,GBR,11.5,11.5,11.5,6,4.5,4.5,4.5,4.5,4.5,..
"Time required to start a business, male (days)",IC.REG.DURS.MA,United Kingdom,GBR,11.5,11.5,11.5,6,4.5,4.5,4.5,4.5,4.5,..
Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"Time to export, border compliance (hours)",IC.EXP.TMBC,United Kingdom,GBR,..,..,..,24,24,24,24,24,24,..
"Time to export, documentary compliance (hours)",IC.EXP.TMDC,United Kingdom,GBR,..,..,..,4,4,4,4,4,4,..
"Time to import, border compliance (hours)",IC.IMP.TMBC,United Kingdom,GBR,..,..,..,3,3,3,3,3,3,..
"Time to import, documentary compliance (hours)",IC.IMP.TMDC,United Kingdom,GBR,..,..,..,1.7,1.7,1.7,1.7,1.7,1.7,..
Time to obtain an electrical connection (days),IC.ELC.DURS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Time to prepare and pay taxes (hours),IC.TAX.DURS,United Kingdom,GBR,105,105,105,105,105,105,105,105,114,..
Time to resolve insolvency (years),IC.ISV.DURS,United Kingdom,GBR,1,1,1,1,1,1,1,1,1,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,United Kingdom,GBR,..,..,..,..,11.21,..,..,11.45,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,United Kingdom,GBR,..,..,..,..,5.28,..,..,5.39,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,United Kingdom,GBR,..,..,..,..,17.4,..,..,17.76,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Total fisheries production (metric tons),ER.FSH.PROD.MT,United Kingdom,GBR,800352.625,836793.6875,835636,970375.375,917372.4375,897737.1875,948613.125,897860,..,..
Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,United Kingdom,GBR,-26.9133424199082,-24.6337559465148,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,United Kingdom,GBR,551940,573410,554670,513800,497740,475240,461190,452080,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,United Kingdom,GBR,1.15065489722361,0.946143229480662,0.763035963090293,0.589847904943243,0.331668095954683,0.281569187420623,0.425017066195434,0.669601494989635,0.590432562521329,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,United Kingdom,GBR,109733899591.288,117156976864.591,118750193779.676,124487425221.296,148109299505.898,134931850848.279,150857673778.943,172657749536.315,173569199262.767,180054101389.553
Total reserves in months of imports,FI.RES.TOTL.MO,United Kingdom,GBR,1.13477585144464,1.22386097156681,1.20779259318237,1.22971728227713,1.59041399185841,1.52358875002903,1.62205533924693,1.6642560607878,1.71925815445782,2.23285737476637
